magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
TLE,6625-01-6769422,4.0,0.0,-4.0
EVX,5895-14-5648728,4.0,0.0,-4.0
MDM,7490-01-5851431,4.0,0.0,-4.0
MDM,8145-14-5886587,4.0,0.0,-4.0
EVX,5895-14-5147141,4.0,0.0,-4.0
BRY,7025-01-6658346,4.0,0.0,-4.0
SDR,7025-01-6997334,4.0,0.0,-4.0
TLN,7025-01-6840925,4.0,0.0,-4.0
VLY,5810-14-5860296,4.0,0.0,-4.0
MSE,5820-01-6504028,4.0,0.0,-4.0
SDR,7025-14-5894540,4.0,0.0,-4.0
BRY,6130-25-1626960,4.0,0.0,-4.0
TLN,7021-14-5397472,4.0,0.0,-4.0
TLE,6130-14-5536819,4.0,0.0,-4.0
STG,5965-22-6193017,4.0,0.0,-4.0
DOU,6030-14-5906127,4.0,0.0,-4.0
EVX,5895-01-6038918,4.0,0.0,-4.0
MLF,5895-01-5598030,4.0,0.0,-4.0
TLE,6130-14-5378305,4.0,0.0,-4.0
STG,5930-15-0140306,4.0,0.0,-4.0
EVX,5895-01-6030940,4.0,0.0,-4.0
MSE,5810-14-5872765,4.0,0.0,-4.0
MLF,5895-01-6590453,4.0,0.0,-4.0
BRY,7010-14-5853737,4.0,0.0,-4.0
SDR,7010-14-5918742,4.0,0.0,-4.0
BRY,7010-14-5933407,4.0,0.0,-4.0
EVX,5895-01-6658656,4.0,0.0,-4.0
BRY,7025-01-6634802,4.0,0.0,-4.0
MDM,9080-DI-0412021,4.0,0.0,-4.0
TLE,6130-14-5977740,4.0,0.0,-4.0
VLY,5805-14-4220850,4.0,0.0,-4.0
TLE,6130-14-5906125,4.0,0.0,-4.0
EVX,5895-14-4839705,4.0,0.0,-4.0
VLY,5805-14-4700862,4.0,0.0,-4.0
BRY,7025-01-6429667,4.0,0.0,-4.0
BRY,7025-01-6266751,4.0,0.0,-4.0
BRY,7025-01-6201590,4.0,0.0,-4.0
BRY,7025-01-6162699,4.0,0.0,-4.0
SDR,7025-01-6571299,4.0,0.0,-4.0
BRY,7025-01-6038153,4.0,0.0,-4.0
BRY,7025-01-5455184,4.0,0.0,-4.0
TLE,6130-14-5849998,4.0,0.0,-4.0
VLY,5805-14-6111753,4.0,0.0,-4.0
STG,5975-14-5648854,4.0,0.0,-4.0
BRY,7010-14-5936408,4.0,0.0,-4.0
NMS,7025-99-2166217,4.0,0.0,-4.0
EVX,5895-14-5886322,4.0,0.0,-4.0
MDM,7025-01-7023381,4.0,0.0,-4.0
SDR,5998-14-5149583,4.0,0.0,-4.0
MDM,5998-14-5649230,8.0,4.0,-4.0
TLN,7025-01-7032026,4.0,0.0,-4.0
MDM,5998-14-5649411,4.0,0.0,-4.0
EVX,5996-14-5802897,4.0,0.0,-4.0
SZA,7025-37-5481366,4.0,0.0,-4.0
DOU,5998-14-4491641,4.0,0.0,-4.0
EVX,5996-14-6010541,4.0,0.0,-4.0
STG,5985-15-2308917,4.0,0.0,-4.0
BSN,5985-14-2964526,4.0,0.0,-4.0
MDM,6030-14-5773598,4.0,0.0,-4.0
MDM,6030-14-5942852,4.0,0.0,-4.0
BSN,5975-14-5837996,4.0,0.0,-4.0
MDM,6130-01-5951906,4.0,0.0,-4.0
PAU,7025-01-6658346,4.0,0.0,-4.0
TLE,7010-14-5926731,4.0,0.0,-4.0
MDM,5998-14-6021506,4.0,0.0,-4.0
TLN,7025-01-7076456,4.0,0.0,-4.0
SDR,5998-01-5261797,4.0,0.0,-4.0
SDR,5996-14-5886251,4.0,0.0,-4.0
PAU,7025-01-6908348,4.0,0.0,-4.0
TLE,7021-01-6746453,4.0,0.0,-4.0
TLN,7025-01-7122825,4.0,0.0,-4.0
MDM,5998-14-4747178,4.0,0.0,-4.0
BSN,5998-14-4392518,4.0,0.0,-4.0
BSN,5998-14-4252258,4.0,0.0,-4.0
BSN,5998-14-4252211,4.0,0.0,-4.0
BSN,5998-14-4252209,4.0,0.0,-4.0
BSN,5998-14-4252208,4.0,0.0,-4.0
BSN,5998-14-4252205,4.0,0.0,-4.0
BSN,5998-14-4252199,4.0,0.0,-4.0
BSN,5998-14-4252196,4.0,0.0,-4.0
BSN,5998-14-4252183,4.0,0.0,-4.0
BSN,5998-14-4252181,4.0,0.0,-4.0
BSN,5998-14-4252180,4.0,0.0,-4.0
DOU,5985-15-2036611,4.0,0.0,-4.0
BSN,5998-14-4252179,4.0,0.0,-4.0
MDM,6130-15-0220174,4.0,0.0,-4.0
BSN,5930-14-5736546,4.0,0.0,-4.0
BSN,5930-01-6854850,4.0,0.0,-4.0
VCS,6130-14-5676656,4.0,0.0,-4.0
BSN,5820-14-5353198,4.0,0.0,-4.0
MDM,7025-01-6336396,4.0,0.0,-4.0
BSN,5820-01-6785684,4.0,0.0,-4.0
NMS,7025-14-5849752,4.0,0.0,-4.0
MDM,7025-01-6471720,4.0,0.0,-4.0
VCS,7025-01-5370773,4.0,0.0,-4.0
TLE,6650-99-8999367,4.0,0.0,-4.0
MDM,7025-01-6659548,4.0,0.0,-4.0
BSN,5810-14-5872748,4.0,0.0,-4.0
BSN,5810-14-5860295,4.0,0.0,-4.0
MDM,7025-01-6712573,7.0,3.0,-4.0
MDM,7025-01-6795313,4.0,0.0,-4.0
TLE,6625-14-5907671,4.0,0.0,-4.0
VCS,7025-01-6409763,4.0,0.0,-4.0
TLE,6625-14-5744342,4.0,0.0,-4.0
TLE,6625-14-5728967,4.0,0.0,-4.0
SDR,7010-14-5636071,4.0,0.0,-4.0
BSN,5820-14-5875037,4.0,0.0,-4.0
VCS,7025-01-6519677,4.0,0.0,-4.0
MDM,7025-01-6241110,5.0,1.0,-4.0
BSN,5836-37-5349926,4.0,0.0,-4.0
MSE,6130-14-5797008,4.0,0.0,-4.0
MDM,6730-14-5808960,4.0,0.0,-4.0
SDR,6130-01-6319570,4.0,0.0,-4.0
TLE,7010-14-5752542,4.0,0.0,-4.0
MDM,7010-14-5783675,4.0,0.0,-4.0
MDM,7010-14-5918742,4.0,0.0,-4.0
MDM,7010-14-5931081,4.0,0.0,-4.0
MDM,7010-14-5933410,4.0,0.0,-4.0
MSE,6030-14-5773598,4.0,0.0,-4.0
SZA,9030-DI-0012017,4.0,0.0,-4.0
SDR,6130-14-5115170,4.0,0.0,-4.0
DOU,5998-14-4636521,4.0,0.0,-4.0
SDR,6130-14-5650944,4.0,0.0,-4.0
BSN,5895-01-6976323,4.0,0.0,-4.0
BSN,5895-01-5413058,4.0,0.0,-4.0
VCS,7010-14-5931081,4.0,0.0,-4.0
DOU,5998-14-5147120,4.0,0.0,-4.0
MDM,7025-01-5968879,4.0,0.0,-4.0
VLY,5820-14-5892222,4.0,0.0,-4.0
STG,5930-01-6473900,4.0,0.0,-4.0
BRY,5998-14-5648977,4.0,0.0,-4.0
SRS,5895-14-5853996,4.0,0.0,-4.0
MLF,7025-14-5947596,4.0,0.0,-4.0
MLF,7025-14-5947604,4.0,0.0,-4.0
TLN,7025-01-6729890,4.0,0.0,-4.0
BLD,7010-14-5971471,4.0,0.0,-4.0
DRN,DIRI-14-0004182,4.0,0.0,-4.0
MLF,7025-14-5947999,4.0,0.0,-4.0
SRS,5895-14-5794624,4.0,0.0,-4.0
TLE,5999-14-5936129,4.0,0.0,-4.0
MRC,7035-14-6108409,4.0,0.0,-4.0
TLN,7025-01-6662820,4.0,0.0,-4.0
BLD,7010-01-6903486,4.0,0.0,-4.0
MLF,7025-14-6067018,4.0,0.0,-4.0
BLD,7010-01-6797841,4.0,0.0,-4.0
SRS,5895-14-6098559,4.0,0.0,-4.0
SRS,5895-15-0118953,4.0,0.0,-4.0
DRN,DIRI-14-0003716,4.0,0.0,-4.0
PAU,7010-14-5760647,4.0,0.0,-4.0
MLF,7025-14-5947341,4.0,0.0,-4.0
MRC,7050-14-4862385,4.0,0.0,-4.0
DOU,7025-01-5349389,4.0,0.0,-4.0
MLF,7025-01-6610826,4.0,0.0,-4.0
VLY,5998-01-4679713,4.0,0.0,-4.0
MLF,7025-01-6795313,4.0,0.0,-4.0
BLD,7025-01-6668005,4.0,0.0,-4.0
MLF,7025-01-6844735,4.0,0.0,-4.0
BLD,7025-01-6618147,4.0,0.0,-4.0
MLF,7025-01-6882301,4.0,0.0,-4.0
EVX,5805-01-6312047,4.0,0.0,-4.0
DOU,DIRI-14-0000100,4.0,0.0,-4.0
TLE,6030-14-5773598,4.0,0.0,-4.0
BLD,7025-01-6468008,8.0,4.0,-4.0
MLF,7025-14-5477377,4.0,0.0,-4.0
TLN,7021-14-6067262,4.0,0.0,-4.0
STY,7025-01-6963056,4.0,0.0,-4.0
BLD,7025-01-6065502,4.0,0.0,-4.0
TLN,7025-01-6735508,4.0,0.0,-4.0
MLF,7025-15-1375315,4.0,0.0,-4.0
MRC,7035-14-5945558,4.0,0.0,-4.0
BLD,6130-14-56789052,4.0,0.0,-4.0
MLF,7025-17-1289200,4.0,0.0,-4.0
MLF,9010-DI-0022022,4.0,0.0,-4.0
MLF,9010-DI-1022014,4.0,0.0,-4.0
DOU,DIRI-14-0006311,4.0,0.0,-4.0
BLD,5895-01-6589391,4.0,0.0,-4.0
BLD,5895-01-6548839,4.0,0.0,-4.0
BLD,5895-01-5242108,4.0,0.0,-4.0
MLF,9070-DI-0432020,4.0,0.0,-4.0
MLF,9080-DI-0392021,4.0,0.0,-4.0
TLN,7025-01-6659548,4.0,0.0,-4.0
BLD,5810-14-5860294,4.0,0.0,-4.0
TLE,5998-14-5649245,4.0,0.0,-4.0
MLY,5805-14-5395177,4.0,0.0,-4.0
STY,7025-01-6571299,4.0,0.0,-4.0
BLD,5805-14-4936630,4.0,0.0,-4.0
SRS,5998-01-6745330,4.0,0.0,-4.0
DRN,5120-12-4068022,4.0,0.0,-4.0
MRC,7035-01-6473970,4.0,0.0,-4.0
BLD,5895-14-5854195,4.0,0.0,-4.0
DOU,7025-01-5259491,4.0,0.0,-4.0
BLD,5975-01-6152815,4.0,0.0,-4.0
TLE,5998-14-5890370,4.0,0.0,-4.0
MLF,7025-27-0663842,4.0,0.0,-4.0
TLE,5998-58-0013347,4.0,0.0,-4.0
DRN,DIRI-14-0002869,4.0,0.0,-4.0
MLF,7025-37-5531179,4.0,0.0,-4.0
STY,7025-01-6746466,4.0,0.0,-4.0
BLD,6030-14-5773598,4.0,0.0,-4.0
DRN,DIRI-14-0002186,4.0,0.0,-4.0
TLE,5998-15-0157572,4.0,0.0,-4.0
STY,7025-01-6745558,4.0,0.0,-4.0
BLD,5998-14-5648977,4.0,0.0,-4.0
BLD,5998-14-5217075,4.0,0.0,-4.0
BLD,5998-14-5216512,4.0,0.0,-4.0
MLF,7035-14-5741749,4.0,0.0,-4.0
STY,7025-01-6729890,4.0,0.0,-4.0
BLD,5998-14-5115509,4.0,0.0,-4.0
TLE,5998-14-5900499,4.0,0.0,-4.0
MLF,7050-01-4844352,4.0,0.0,-4.0
MRC,7035-14-5494549,4.0,0.0,-4.0
DOU,7010-14-5918742,4.0,0.0,-4.0
EVX,5805-14-5395177,4.0,0.0,-4.0
PAU,7010-14-5918742,4.0,0.0,-4.0
MLF,5998-01-6605671,4.0,0.0,-4.0
MLF,5998-14-5648947,4.0,0.0,-4.0
DOU,6110-14-5591594,4.0,0.0,-4.0
MLF,5998-14-5649230,4.0,0.0,-4.0
SRS,4130-14-5378048,4.0,0.0,-4.0
VLY,5895-01-6917383,4.0,0.0,-4.0
DOU,6110-14-5591595,4.0,0.0,-4.0
NMS,7035-15-0231142,4.0,0.0,-4.0
DOU,6115-14-5377554,4.0,0.0,-4.0
MLF,6030-14-5773598,4.0,0.0,-4.0
BRY,5895-01-6798099,4.0,0.0,-4.0
TLE,6130-01-6590426,4.0,0.0,-4.0
MLF,6130-01-6477516,4.0,0.0,-4.0
STG,5895-15-0118959,4.0,0.0,-4.0
BRY,5836-37-5349926,4.0,0.0,-4.0
DOU,6130-01-4521955,4.0,0.0,-4.0
VLY,5895-14-5781725,4.0,0.0,-4.0
BRY,5895-14-5892200,4.0,0.0,-4.0
DOU,6130-14-4766081,4.0,0.0,-4.0
EVX,5820-22-6224794,4.0,0.0,-4.0
BRY,5930-01-5997585,4.0,0.0,-4.0
MLF,5895-01-6998026,4.0,0.0,-4.0
EVX,5895-01-5598030,4.0,0.0,-4.0
VLY,5820-14-6094662,4.0,0.0,-4.0
DOU,6030-14-5906139,4.0,0.0,-4.0
MLF,5895-14-5799854,4.0,0.0,-4.0
VLY,5821-14-6077878,4.0,0.0,-4.0
MLF,5895-14-5818581,4.0,0.0,-4.0
SDR,9020-DI-1082016,4.0,0.0,-4.0
DOU,6030-14-6037197,4.0,0.0,-4.0
SDR,9080-DI-0412021,4.0,0.0,-4.0
TLN,7021-14-5656377,4.0,0.0,-4.0
NMS,7035-14-5860840,4.0,0.0,-4.0
MSE,5805-14-5855280,4.0,0.0,-4.0
MLF,5963-01-7219683,4.0,0.0,-4.0
SDR,DIRI-14-0002652,4.0,0.0,-4.0
SDR,DIRI-14-0003149,4.0,0.0,-4.0
EVX,5820-22-6229684,4.0,0.0,-4.0
BRY,5895-25-1626130,4.0,0.0,-4.0
DOU,5985-14-5223368,4.0,0.0,-4.0
BRY,5805-14-5395175,4.0,0.0,-4.0
VLY,5895-15-2168665,4.0,0.0,-4.0
SRS,5895-01-5354396,4.0,0.0,-4.0
SRS,5895-01-5406560,4.0,0.0,-4.0
SRS,5895-01-5413058,4.0,0.0,-4.0
MLF,7025-01-5812378,4.0,0.0,-4.0
MLF,7025-01-5858615,4.0,0.0,-4.0
PAU,7010-14-5931085,4.0,0.0,-4.0
SRS,5895-01-5917081,4.0,0.0,-4.0
BLD,7025-14-5953534,4.0,0.0,-4.0
BLD,7025-14-5949756,4.0,0.0,-4.0
MRC,9030-DI-1132016,4.0,0.0,-4.0
VLY,5985-01-7187125,4.0,0.0,-4.0
MLF,7025-01-6241110,4.0,0.0,-4.0
BLD,7025-14-5947589,4.0,0.0,-4.0
BLD,7025-14-5947394,4.0,0.0,-4.0
VLY,5985-14-6077819,4.0,0.0,-4.0
MLF,7025-01-6470048,4.0,0.0,-4.0
MLF,7025-01-6470049,4.0,0.0,-4.0
SRS,5895-01-5336831,4.0,0.0,-4.0
MLF,7010-01-6791516,4.0,0.0,-4.0
VLY,5975-14-4533864,4.0,0.0,-4.0
BLD,7025-15-0168229,4.0,0.0,-4.0
MLF,7010-01-6903486,4.0,0.0,-4.0
MLF,7010-14-5636076,4.0,0.0,-4.0
MLF,7010-14-5651729,4.0,0.0,-4.0
VLY,5895-32-0904986,4.0,0.0,-4.0
VLY,5895-64-0005179,4.0,0.0,-4.0
SRS,5810-14-6057406,4.0,0.0,-4.0
BLD,7035-14-5916707,4.0,0.0,-4.0
MLF,7021-01-7211775,4.0,0.0,-4.0
MRC,DIRI-14-0002300,4.0,0.0,-4.0
VLY,5935-14-4520361,4.0,0.0,-4.0
SRS,5820-14-6066790,4.0,0.0,-4.0
VLY,5935-22-6088132,4.0,0.0,-4.0
BLD,7035-01-6598317,4.0,0.0,-4.0
EVX,5810-14-5763435,4.0,0.0,-4.0
BLD,7025-37-5481366,4.0,0.0,-4.0
MRC,9080-DI-0402021,4.0,0.0,-4.0
DOU,6625-14-5670399,4.0,0.0,-4.0
BLD,7025-14-6112747,4.0,0.0,-4.0
STG,7025-01-6782603,4.0,0.0,-4.0
LLG,7490-01-5851431,4.0,0.0,-4.0
ITS,5998-58-0013347,4.0,0.0,-4.0
CHG,7025-14-6034814,4.0,0.0,-4.0
CHG,7025-15-0168229,4.0,0.0,-4.0
LLE,6130-01-6429643,4.0,0.0,-4.0
CRL,7010-14-5767614,4.0,0.0,-4.0
TRS,5998-14-5115513,4.0,0.0,-4.0
CGC,9010-DI-0012022,4.0,0.0,-4.0
CGC,6130-01-6014800,4.0,0.0,-4.0
NCY,6130-14-5473608,4.0,0.0,-4.0
CHG,7035-01-4951090,4.0,0.0,-4.0
TLN,9080-DI-01320212,4.0,0.0,-4.0
LLE,7035-01-6776955,4.0,0.0,-4.0
ITS,5998-14-4392521,4.0,0.0,-4.0
CHG,7035-14-5767846,4.0,0.0,-4.0
RNS,5999-14-5936129,4.0,0.0,-4.0
CRL,5975-14-5648726,4.0,0.0,-4.0
FVS,5998-12-3829912,4.0,0.0,-4.0
TRS,5895-01-5234573,4.0,0.0,-4.0
TLN,5998-14-5737976,4.0,0.0,-4.0
CGC,8120-14-5483623,4.0,0.0,-4.0
CGC,5998-14-5776623,4.0,0.0,-4.0
NCY,5930-01-5320386,4.0,0.0,-4.0
CHG,7025-14-5894540,4.0,0.0,-4.0
ITS,7025-14-4761891,4.0,0.0,-4.0
TLN,9070-DI-0092023,4.0,0.0,-4.0
CGC,9010-DI-1032012,4.0,0.0,-4.0
CRL,5975-14-4823983,4.0,0.0,-4.0
SZA,5998-14-4536850,4.0,0.0,-4.0
LLE,6130-01-6015911,4.0,0.0,-4.0
FVS,5999-14-4456403,4.0,0.0,-4.0
TLN,9070-DI-0162022,4.0,0.0,-4.0
LLE,7035-14-5916707,4.0,0.0,-4.0
ITS,5998-01-6246458,4.0,0.0,-4.0
TLN,9070-DI-0332020,4.0,0.0,-4.0
TLN,9070-DI-0382020,4.0,0.0,-4.0
ITS,5998-01-6646835,4.0,0.0,-4.0
ITS,5998-01-6646838,4.0,0.0,-4.0
ITS,5998-01-7174622,4.0,0.0,-4.0
CNSO,6625-01-5428346,4.0,0.0,-4.0
FVS,5998-01-6646840,4.0,0.0,-4.0
NCY,7025-37-5481366,4.0,0.0,-4.0
FVS,5998-14-3911036,4.0,0.0,-4.0
ITS,5998-14-4491657,4.0,0.0,-4.0
SZA,5998-14-4673110,4.0,0.0,-4.0
ITS,5998-14-4747178,4.0,0.0,-4.0
TLN,7025-15-0168476,4.0,0.0,-4.0
TRS,5998-14-4852169,4.0,0.0,-4.0
ITS,7025-01-5455184,4.0,0.0,-4.0
NCY,5998-01-5715694,4.0,0.0,-4.0
FVS,5998-14-3936816,4.0,0.0,-4.0
TLN,5930-15-0249776,4.0,0.0,-4.0
CHN,5820-01-6504028,4.0,0.0,-4.0
CRL,5996-14-5972262,4.0,0.0,-4.0
CNSO,5998-14-5417511,4.0,0.0,-4.0
CHN,5820-14-5816498,4.0,0.0,-4.0
ITS,5998-14-4761902,4.0,0.0,-4.0
CGC,6130-15-0220174,4.0,0.0,-4.0
ITS,5998-14-4761905,4.0,0.0,-4.0
LLE,7025-14-5947596,4.0,0.0,-4.0
ITS,5998-14-4761919,4.0,0.0,-4.0
FVS,5998-14-3936813,4.0,0.0,-4.0
ITS,7025-01-6162699,4.0,0.0,-4.0
TLN,5998-14-4515467,4.0,0.0,-4.0
TLN,6130-01-6637021,4.0,0.0,-4.0
TLN,5998-14-5660377,4.0,0.0,-4.0
TRS,5985-14-2279203,4.0,0.0,-4.0
TRS,5998-14-4852177,4.0,0.0,-4.0
RNS,5998-14-4535520,4.0,0.0,-4.0
RNS,5930-14-5736546,4.0,0.0,-4.0
SZA,5998-14-4569075,4.0,0.0,-4.0
ITS,5998-14-4535520,4.0,0.0,-4.0
FVS,5998-14-3936812,4.0,0.0,-4.0
LLE,7050-01-5216877,4.0,0.0,-4.0
RNS,5930-15-0180733,4.0,0.0,-4.0
SZA,5998-14-4636520,4.0,0.0,-4.0
TRS,5998-14-4852175,4.0,0.0,-4.0
ITS,7025-01-6266253,4.0,0.0,-4.0
ITS,5998-14-4569075,4.0,0.0,-4.0
RNS,5998-14-4491659,4.0,0.0,-4.0
ITS,5998-14-4636518,4.0,0.0,-4.0
CRL,5996-14-5802897,4.0,0.0,-4.0
LLE,7025-15-2006137,4.0,0.0,-4.0
CGC,7050-14-5564510,4.0,0.0,-4.0
TRS,5820-14-5892222,4.0,0.0,-4.0
NCY,6130-14-5875950,4.0,0.0,-4.0
ITS,5998-01-5370896,4.0,0.0,-4.0
LLE,5998-14-5649411,4.0,0.0,-4.0
NCY,5895-14-5854238,4.0,0.0,-4.0
ITS,4130-14-55145192,4.0,0.0,-4.0
ITS,5985-14-4261799,4.0,0.0,-4.0
SZA,5998-14-4536847,4.0,0.0,-4.0
SZA,5895-25-1626130,4.0,0.0,-4.0
TRS,5975-14-6039259,4.0,0.0,-4.0
NCY,5998-14-5648977,4.0,0.0,-4.0
RNS,6130-14-5895249,4.0,0.0,-4.0
SZA,5895-58-0014096,4.0,0.0,-4.0
ITS,5985-14-4704384,4.0,0.0,-4.0
SZA,5895-58-0014097,4.0,0.0,-4.0
TLN,5998-14-6035944,4.0,0.0,-4.0
TLN,5895-14-5562436,4.0,0.0,-4.0
CRL,6021-01-6899347,4.0,0.0,-4.0
NCY,5895-14-5984410,4.0,0.0,-4.0
RNS,5895-15-0165300,4.0,0.0,-4.0
TRS,5895-14-5078875,4.0,0.0,-4.0
RNS,5895-15-1922999,4.0,0.0,-4.0
CGC,9080-DI-0402021,4.0,0.0,-4.0
RNS,5820-14-5704786,4.0,0.0,-4.0
CNSO,7021-14-5926296,4.0,0.0,-4.0
TRS,5975-14-6014460,4.0,0.0,-4.0
ITS,5975-14-6014460,4.0,0.0,-4.0
CNSO,7010-99-2762240,4.0,0.0,-4.0
CGC,5895-20-0087784,4.0,0.0,-4.0
ITS,5340-14-4723249,4.0,0.0,-4.0
CGC,5895-22-6224214,4.0,0.0,-4.0
SZA,5985-14-2279203,4.0,0.0,-4.0
LLG,3040-14-4642426,4.0,0.0,-4.0
FVS,6105-01-6803711,4.0,0.0,-4.0
TLN,6130-01-6421817,4.0,0.0,-4.0
LLE,DIRI-14-0006197,4.0,0.0,-4.0
TLN,5975-01-6778703,4.0,0.0,-4.0
RNS,5895-01-6154767,4.0,0.0,-4.0
ITS,7035-01-6507669,4.0,0.0,-4.0
TLN,5895-14-5398236,4.0,0.0,-4.0
ITS,5985-01-5858534,4.0,0.0,-4.0
ITS,5985-12-4260345,4.0,0.0,-4.0
ITS,7025-15-2332996,4.0,0.0,-4.0
TLN,5998-01-6775851,4.0,0.0,-4.0
TLN,5998-01-6790474,4.0,0.0,-4.0
LLE,8145-14-5492860,4.0,0.0,-4.0
LLE,8145-14-5492859,4.0,0.0,-4.0
TLN,9010-DI-1032016,4.0,0.0,-4.0
CGC,5998-01-5905251,4.0,0.0,-4.0
RNS,5998-14-4852168,4.0,0.0,-4.0
STG,7035-01-6422826,4.0,0.0,-4.0
STG,7025-14-5948058,4.0,0.0,-4.0
TLN,5895-14-5710916,4.0,0.0,-4.0
RNS,5998-14-4808778,4.0,0.0,-4.0
CHG,7025-14-5824310,4.0,0.0,-4.0
TLN,5998-14-5812746,4.0,0.0,-4.0
CGC,5998-01-6590122,4.0,0.0,-4.0
NCY,5998-14-4392522,4.0,0.0,-4.0
RNS,5895-58-0018047,4.0,0.0,-4.0
CRL,7010-14-5852668,4.0,0.0,-4.0
ITS,7025-14-5505312,4.0,0.0,-4.0
RNS,5999-14-5429087,4.0,0.0,-4.0
ITS,5985-14-5223370,4.0,0.0,-4.0
ITS,7025-14-5906225,4.0,0.0,-4.0
SZA,5930-01-6692243,4.0,0.0,-4.0
ITS,5985-14-4755777,4.0,0.0,-4.0
TLN,7490-01-5851431,4.0,0.0,-4.0
LLE,5998-14-5900499,4.0,0.0,-4.0
CRL,7010-14-5918742,4.0,0.0,-4.0
CHG,7025-01-6429635,5.0,1.0,-4.0
CGC,5985-14-5618739,4.0,0.0,-4.0
RNS,5998-99-6659071,4.0,0.0,-4.0
RNS,5998-99-8421261,4.0,0.0,-4.0
TLN,5998-14-5900499,4.0,0.0,-4.0
ITS,5998-01-5370897,4.0,0.0,-4.0
LLE,6030-01-4682070,4.0,0.0,-4.0
TLN,5998-14-5895254,4.0,0.0,-4.0
TLN,5998-14-5895253,4.0,0.0,-4.0
TLN,5998-14-5895252,4.0,0.0,-4.0
TLN,7025-15-0026042,4.0,0.0,-4.0
CNSO,6635-15-2028117,4.0,0.0,-4.0
LLE,9020-DI-1012014,4.0,0.0,-4.0
TLN,7490-33-2195754,4.0,0.0,-4.0
LLE,9010-DI-1022014,4.0,0.0,-4.0
TLN,7025-25-1619615,4.0,0.0,-4.0
RNS,5998-14-4491649,4.0,0.0,-4.0
CNSO,5998-14-5396308,4.0,0.0,-4.0
CHN,5895-01-5059537,4.0,0.0,-4.0
LLE,7025-01-6429656,4.0,0.0,-4.0
NCY,6030-14-5906135,4.0,0.0,-4.0
FVS,5998-14-4454798,4.0,0.0,-4.0
RNS,5985-15-2036611,4.0,0.0,-4.0
CGC,7025-01-6775885,4.0,0.0,-4.0
CGC,7025-01-6778461,4.0,0.0,-4.0
ITS,6625-01-5549826,4.0,0.0,-4.0
CRL,5998-01-6262524,4.0,0.0,-4.0
RNS,6030-14-5661786,4.0,0.0,-4.0
ITS,6030-14-6037197,4.0,0.0,-4.0
ITS,6110-14-6056567,4.0,0.0,-4.0
NCY,5998-58-0013362,4.0,0.0,-4.0
ITS,6115-14-5182169,4.0,0.0,-4.0
NCY,5985-14-5223361,4.0,0.0,-4.0
STG,7025-99-4645984,4.0,0.0,-4.0
TLN,5998-14-5466747,4.0,0.0,-4.0
RNS,5998-01-5928396,4.0,0.0,-4.0
CRL,5998-14-4747178,4.0,0.0,-4.0
RNS,5985-99-3045540,4.0,0.0,-4.0
FVS,7035-01-5644143,4.0,0.0,-4.0
RNS,5985-14-5802307,4.0,0.0,-4.0
RNS,5998-01-6416375,4.0,0.0,-4.0
RNS,5985-14-5335806,4.0,0.0,-4.0
CHN,6130-14-5849963,4.0,0.0,-4.0
FVS,5998-14-4454768,4.0,0.0,-4.0
FVS,5998-14-4454796,4.0,0.0,-4.0
CGC,7025-01-6446649,4.0,0.0,-4.0
RNS,5998-01-6208318,4.0,0.0,-4.0
FVS,5998-14-4454797,4.0,0.0,-4.0
CHN,6625-14-4840067,4.0,0.0,-4.0
NCY,7025-14-5790536,4.0,0.0,-4.0
ITS,6030-14-5451517,4.0,0.0,-4.0
ITS,6030-14-5773598,4.0,0.0,-4.0
RNS,6030-14-5660367,4.0,0.0,-4.0
SZA,5998-14-4883518,4.0,0.0,-4.0
CHN,7010-14-5918742,4.0,0.0,-4.0
STG,7025-99-2977988,4.0,0.0,-4.0
FVS,DIRI-14-0000173,4.0,0.0,-4.0
RNS,5985-14-5802310,4.0,0.0,-4.0
CHN,7490-33-2195754,4.0,0.0,-4.0
FVS,5998-14-4454801,4.0,0.0,-4.0
LLE,7025-01-6152960,4.0,0.0,-4.0
NMS,5805-14-5135582,4.0,0.0,-4.0
RNS,5895-01-6589391,4.0,0.0,-4.0
RNS,6030-14-5942851,4.0,0.0,-4.0
CHN,7025-14-6066959,4.0,0.0,-4.0
ITS,6130-14-5105136,4.0,0.0,-4.0
CGC,7025-14-5564512,4.0,0.0,-4.0
ITS,6130-14-5797008,4.0,0.0,-4.0
NCY,6030-01-5849988,4.0,0.0,-4.0
ITS,6130-14-5147163,4.0,0.0,-4.0
FVS,7050-14-5736649,4.0,0.0,-4.0
CRL,5998-01-6745330,4.0,0.0,-4.0
TLN,5895-14-5910812,4.0,0.0,-4.0
ITS,6130-14-5791817,4.0,0.0,-4.0
RNS,5998-01-4669322,4.0,0.0,-4.0
ITS,6130-14-5654848,4.0,0.0,-4.0
CHN,7025-01-7016891,4.0,0.0,-4.0
LLE,7025-01-5812378,4.0,0.0,-4.0
RNS,5998-01-5372083,4.0,0.0,-4.0
NCY,5985-14-4261799,4.0,0.0,-4.0
ITS,6130-25-1623621,4.0,0.0,-4.0
CHN,7025-01-5898541,4.0,0.0,-4.0
LLE,7025-01-5160677,4.0,0.0,-4.0
TRS,5810-14-4700847,4.0,0.0,-4.0
STG,7025-99-6692220,4.0,0.0,-4.0
TRS,5998-01-5370897,4.0,0.0,-4.0
FVS,5998-14-4454814,4.0,0.0,-4.0
