magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
CNSO,7025-01-6981672,0.0,7.0,7.0
CNSO,6625-01-6014801,0.0,7.0,7.0
CNSO,7025-12-3644432,0.0,7.0,7.0
CNSO,7025-14-4761891,0.0,7.0,7.0
CNSO,5895-99-4647713,0.0,6.0,6.0
CNSO,6130-14-4043376,0.0,6.0,6.0
CHG,5820-14-5875877,9.0,15.0,6.0
CNSO,5999-01-6125987,0.0,6.0,6.0
CGC,5998-14-5192060,0.0,6.0,6.0
CNSO,5930-14-5736542,0.0,6.0,6.0
CNSO,7021-14-5732754,0.0,6.0,6.0
CNSO,6130-01-6780165,0.0,6.0,6.0
CNSO,6130-01-6601192,0.0,6.0,6.0
CNSO,5915-14-5061102,0.0,6.0,6.0
CHG,5810-14-5949212,0.0,6.0,6.0
CNSO,7025-01-5242954,0.0,6.0,6.0
CNSO,6130-14-4761679,2.0,8.0,6.0
CNSO,6130-01-6014800,1.0,7.0,6.0
CHG,5820-15-0197036,0.0,6.0,6.0
CNSO,7035-01-5052423,0.0,6.0,6.0
CNSO,5998-14-5479563,0.0,6.0,6.0
CNSO,7025-01-5325826,0.0,6.0,6.0
CNSO,5895-14-4136370,0.0,6.0,6.0
CNSO,6030-14-5772644,0.0,6.0,6.0
CHG,5825-15-1220245,0.0,6.0,6.0
CNSO,5985-14-5325608,0.0,6.0,6.0
CNSO,5895-01-5386893,0.0,6.0,6.0
BST,5965-14-5717566,0.0,6.0,6.0
CNSO,5975-14-4875871,0.0,6.0,6.0
CHG,DIRI-14-0000147,3.0,9.0,6.0
CNSO,5998-14-5479556,0.0,6.0,6.0
CNSO,7035-01-6083487,0.0,6.0,6.0
CNSO,6625-12-3602005,0.0,6.0,6.0
CHG,5998-14-5524866,0.0,6.0,6.0
CNSO,5998-14-5402907,0.0,6.0,6.0
CNSO,7035-14-5739767,0.0,6.0,6.0
CNSO,6625-01-5252904,0.0,6.0,6.0
CNSO,7050-14-5564510,0.0,6.0,6.0
CNSO,5998-14-5392808,0.0,6.0,6.0
CNSO,5998-14-5448191,0.0,6.0,6.0
CNSO,5975-14-5837996,0.0,6.0,6.0
CNSO,DIRI-14-0001435,0.0,6.0,6.0
CNSO,7035-14-5729612,0.0,6.0,6.0
CHG,5998-14-5567385,0.0,6.0,6.0
CHG,7010-14-5954173,4.0,10.0,6.0
CNSO,5998-14-5240152,0.0,6.0,6.0
CNSO,5930-01-5842661,0.0,6.0,6.0
CHG,7025-01-5912804,0.0,6.0,6.0
CNSO,5998-14-5223341,0.0,6.0,6.0
BST,5895-14-5888112,1.0,7.0,6.0
CNSO,5998-14-5487753,0.0,6.0,6.0
CNSO,5895-99-3594733,0.0,6.0,6.0
CNSO,6130-14-5514507,0.0,6.0,6.0
CNSO,5998-14-5223328,0.0,6.0,6.0
CNSO,5998-14-5223327,0.0,6.0,6.0
CNSO,5998-14-5223326,0.0,6.0,6.0
CNSO,5998-14-5216521,0.0,6.0,6.0
CNSO,7035-01-6285662,0.0,6.0,6.0
BST,7035-01-6775865,2.0,8.0,6.0
CNSO,5920-14-4821643,0.0,6.0,6.0
CNSO,5998-14-5451595,0.0,6.0,6.0
CNSO,5895-01-5394546,0.0,6.0,6.0
CNSO,5810-14-5872750,0.0,6.0,6.0
CNSO,5895-14-5767842,0.0,6.0,6.0
CNSO,5998-14-4747161,0.0,6.0,6.0
CNSO,7025-14-5821521,0.0,6.0,6.0
CNSO,7025-01-6428781,0.0,6.0,6.0
CNSO,DIRI-14-0003302,0.0,6.0,6.0
CNSO,7025-14-5453609,0.0,6.0,6.0
CNSO,7025-14-5453121,0.0,6.0,6.0
BLD,5810-14-5860295,6.0,12.0,6.0
CNSO,7025-01-6143543,0.0,6.0,6.0
CNSO,5895-14-5739870,0.0,6.0,6.0
CNSO,7025-01-6157132,0.0,6.0,6.0
BLD,5895-01-6659304,6.0,12.0,6.0
CNSO,7025-01-6908348,0.0,6.0,6.0
CNSO,7025-01-6869900,0.0,6.0,6.0
CNSO,7025-01-6853790,0.0,6.0,6.0
CNSO,7025-01-6729890,0.0,6.0,6.0
CNSO,7025-01-6248334,0.0,6.0,6.0
CNSO,5895-14-5662499,0.0,6.0,6.0
BST,5810-14-6104556,3.0,9.0,6.0
BLD,7490-01-7136454,0.0,6.0,6.0
BCE,5805-01-6442680,0.0,6.0,6.0
BCE,5930-01-6854850,0.0,6.0,6.0
CNSO,7025-14-5899492,9.0,15.0,6.0
CNSO,7025-14-5971480,0.0,6.0,6.0
CNSO,5998-01-6155740,0.0,6.0,6.0
CNSO,5998-01-5370897,0.0,6.0,6.0
ANTACL,7025-01-7006887,22.0,28.0,6.0
CNSO,7025-14-5957211,0.0,6.0,6.0
CNSO,5895-14-5459543,0.0,6.0,6.0
CNSO,9010-DI-1072015,1.0,7.0,6.0
CNSO,5930-14-5516432,0.0,5.0,5.0
CNSO,5810-14-5879458,1.0,6.0,5.0
CNSO,7035-99-7289799,0.0,5.0,5.0
CHG,6130-14-5926459,0.0,5.0,5.0
CNSO,6130-01-4656829,0.0,5.0,5.0
CNSO,5998-14-5448109,0.0,5.0,5.0
CNSO,6625-14-4797737,0.0,5.0,5.0
CNSO,7025-14-5947992,0.0,5.0,5.0
CNSO,5895-14-5147139,0.0,5.0,5.0
CHG,6130-14-5983672,0.0,5.0,5.0
CNSO,7025-25-1619615,0.0,5.0,5.0
CNSO,6625-33-2131819,0.0,5.0,5.0
CNSO,5915-14-5530410,0.0,5.0,5.0
CNSO,5996-14-6010541,0.0,5.0,5.0
CNSO,6730-14-5808960,0.0,5.0,5.0
CNSO,7025-01-6565642,0.0,5.0,5.0
CNSO,6030-14-5825719,0.0,5.0,5.0
CNSO,5805-15-2220909,0.0,5.0,5.0
CNSO,6030-14-5743648,0.0,5.0,5.0
CNSO,7010-14-5651804,0.0,5.0,5.0
CNSO,5998-14-5314939,0.0,5.0,5.0
CNSO,5805-14-5795343,0.0,5.0,5.0
CNSO,5975-01-4686034,0.0,5.0,5.0
CNSO,DIRI-14-0003061,0.0,5.0,5.0
CNSO,7025-20-0090314,0.0,5.0,5.0
CNSO,7050-14-5500097,0.0,5.0,5.0
CNSO,7035-14-5729611,0.0,5.0,5.0
BST,9010-DI-1032012,0.0,5.0,5.0
CNSO,7025-15-1830250,3.0,8.0,5.0
CNSO,5998-14-3911036,0.0,5.0,5.0
CNSO,5895-01-5177350,0.0,5.0,5.0
CNSO,6130-14-5513919,0.0,5.0,5.0
CNSO,7025-14-5835182,0.0,5.0,5.0
CNSO,6130-14-5525332,0.0,5.0,5.0
CHG,5895-14-6099571,0.0,5.0,5.0
MRC,5998-01-5863401,10.0,15.0,5.0
MDM,7025-15-0010786,0.0,5.0,5.0
BCE,5895-14-5462684,0.0,5.0,5.0
BST,7025-14-5995245,0.0,5.0,5.0
CNSO,5820-14-5644566,0.0,5.0,5.0
BST,7025-14-5885005,6.0,11.0,5.0
BST,9090-DI-ELI0001,1.0,6.0,5.0
CNSO,6130-14-4211167,0.0,5.0,5.0
CNSO,6130-25-1495743,0.0,5.0,5.0
CNSO,5930-01-5645974,0.0,5.0,5.0
CNSO,5895-01-6017248,0.0,5.0,5.0
CNSO,5998-99-8421261,0.0,5.0,5.0
CHG,5998-14-5803460,0.0,5.0,5.0
CNSO,7025-14-5947604,0.0,5.0,5.0
CNSO,5820-01-5587811,1.0,6.0,5.0
CNSO,7050-01-5172071,0.0,5.0,5.0
CNSO,5930-14-4903232,0.0,5.0,5.0
BLD,9010-DI-0012022,13.0,18.0,5.0
CNSO,5998-01-5475558,0.0,5.0,5.0
CNSO,5985-12-3128470,0.0,5.0,5.0
CNSO,7025-01-5497526,0.0,5.0,5.0
CNSO,5895-14-5832349,0.0,5.0,5.0
CNSO,4440-14-6034425,0.0,5.0,5.0
CNSO,9010-DI-1032012,0.0,5.0,5.0
CNSO,DIRI-14-0004182,2.0,7.0,5.0
BST,5985-14-5618739,5.0,10.0,5.0
CNSO,7010-14-6084841,0.0,5.0,5.0
CNSO,5895-01-6416378,0.0,5.0,5.0
CHG,7025-01-5872235,2.0,7.0,5.0
MDM,7010-14-5636071,2.0,7.0,5.0
CNSO,7025-01-5360686,0.0,5.0,5.0
BST,6130-14-6113305,0.0,5.0,5.0
CNSO,7025-01-6105409,0.0,5.0,5.0
CNSO,7025-01-6134405,0.0,5.0,5.0
CNSO,5998-14-4747178,0.0,5.0,5.0
CNSO,5825-14-5802435,0.0,5.0,5.0
CNSO,5985-14-5812659,0.0,5.0,5.0
BST,5830-14-5548763,6.0,11.0,5.0
CNSO,7025-01-6109133,0.0,5.0,5.0
CNSO,7025-01-5188332,0.0,5.0,5.0
CNSO,5985-14-5174712,0.0,5.0,5.0
BST,6130-01-6858037,0.0,5.0,5.0
CNSO,5985-14-5793764,0.0,5.0,5.0
CNSO,7025-01-6409765,0.0,5.0,5.0
CNSO,7021-17-1278669,1.0,6.0,5.0
CHG,7025-01-6844735,0.0,5.0,5.0
CNSO,5998-14-4739736,0.0,5.0,5.0
CNSO,6030-12-3544720,0.0,5.0,5.0
CNSO,7025-01-6065502,1.0,6.0,5.0
CHG,7025-01-6735508,4.0,9.0,5.0
CNSO,5998-14-5223324,0.0,5.0,5.0
CNSO,5805-14-4746123,0.0,5.0,5.0
CNSO,DIRI-14-0003927,0.0,5.0,5.0
CNSO,5998-14-5216525,0.0,5.0,5.0
CNSO,7035-01-6507669,0.0,5.0,5.0
CNSO,7035-01-4550445,0.0,5.0,5.0
CNSO,5895-14-5734695,0.0,5.0,5.0
BST,5820-14-5649881,1.0,6.0,5.0
MDM,7025-01-5690988,1.0,6.0,5.0
CHG,7025-99-3345611,3.0,8.0,5.0
CNSO,7025-01-5799235,0.0,5.0,5.0
CNSO,5998-14-4852164,1.0,6.0,5.0
CNSO,7025-01-5746520,0.0,5.0,5.0
CNSO,9010-DI-1062012,2.0,7.0,5.0
CNSO,7035-14-5992469,0.0,4.0,4.0
CNSO,5895-14-5454738,0.0,4.0,4.0
BST,5895-14-5695085,1.0,5.0,4.0
CNSO,7025-14-5995245,0.0,4.0,4.0
CNSO,7025-14-6013580,0.0,4.0,4.0
CNSO,7025-14-5947394,0.0,4.0,4.0
CNSO,7025-14-6056408,0.0,4.0,4.0
CNSO,6130-14-5558460,0.0,4.0,4.0
CNSO,7025-01-5721049,0.0,4.0,4.0
BST,5895-14-6075442,4.0,8.0,4.0
CNSO,5930-01-6473899,0.0,4.0,4.0
BST,5895-14-6004618,3.0,7.0,4.0
CNSO,6130-14-5714723,0.0,4.0,4.0
CNSO,6130-14-5740012,2.0,6.0,4.0
BCE,5895-01-7022542,7.0,11.0,4.0
CNSO,5895-01-5842632,0.0,4.0,4.0
MRC,5998-14-5149587,2.0,6.0,4.0
CNSO,7025-14-5953887,0.0,4.0,4.0
CNSO,7025-01-5300998,0.0,4.0,4.0
CNSO,5895-14-5492901,0.0,4.0,4.0
CNSO,7025-01-5543248,2.0,6.0,4.0
CGC,5895-01-6141188,0.0,4.0,4.0
CGC,5810-14-5949212,4.0,8.0,4.0
CNSO,6130-14-4532514,0.0,4.0,4.0
CNSO,5895-14-5792144,0.0,4.0,4.0
CNSO,7035-14-5808012,0.0,4.0,4.0
CNSO,7025-01-5990538,0.0,4.0,4.0
BST,5985-15-0082430,1.0,5.0,4.0
CHG,5805-01-6442680,3.0,7.0,4.0
CNSO,7025-01-5368876,0.0,4.0,4.0
CNSO,7025-01-5361272,0.0,4.0,4.0
CNSO,5895-01-5676226,0.0,4.0,4.0
CNSO,7035-14-5888052,0.0,4.0,4.0
CNSO,5895-14-5402912,0.0,4.0,4.0
CNSO,7035-14-5860840,0.0,4.0,4.0
BST,7050-01-6861556,39.0,43.0,4.0
CNSO,6130-14-3123117,0.0,4.0,4.0
CNSO,5895-14-5377179,0.0,4.0,4.0
CNSO,5895-14-5377182,0.0,4.0,4.0
CNSO,7010-14-5773597,0.0,4.0,4.0
CNSO,7025-01-4979597,0.0,4.0,4.0
CNSO,7035-14-5743321,0.0,4.0,4.0
CNSO,7025-25-1512435,0.0,4.0,4.0
CNSO,5895-14-5146733,0.0,4.0,4.0
CNSO,6625-17-1141058,0.0,4.0,4.0
CNSO,5895-22-6224214,0.0,4.0,4.0
CNSO,5895-01-6233603,0.0,4.0,4.0
CNSO,7025-01-5842461,0.0,4.0,4.0
CNSO,7025-01-6675302,1.0,5.0,4.0
CNSO,7025-01-6667665,1.0,5.0,4.0
CNSO,6625-33-2192577,1.0,5.0,4.0
CNSO,7010-14-5931085,0.0,4.0,4.0
CNSO,7025-01-6620265,0.0,4.0,4.0
CNSO,7035-01-6773245,0.0,4.0,4.0
CNSO,7010-14-5927874,0.0,4.0,4.0
CNSO,7010-01-6299077,0.0,4.0,4.0
BLD,7025-01-6844735,0.0,4.0,4.0
CNSO,7025-01-6503850,0.0,4.0,4.0
CNSO,5895-14-5061100,0.0,4.0,4.0
CNSO,7010-14-5651732,0.0,4.0,4.0
CNSO,7025-27-0466294,0.0,4.0,4.0
BST,5810-14-6101328,0.0,4.0,4.0
BST,7025-01-5812367,0.0,4.0,4.0
CNSO,7010-14-5660474,0.0,4.0,4.0
CNSO,7025-01-6449881,0.0,4.0,4.0
CNSO,DIRI-14-0004419,0.0,4.0,4.0
CNSO,7010-14-5853737,0.0,4.0,4.0
CNSO,7010-14-5767999,0.0,4.0,4.0
CNSO,5895-14-5729963,0.0,4.0,4.0
CNSO,7025-01-6746605,0.0,4.0,4.0
CNSO,6625-14-5744348,0.0,4.0,4.0
CNSO,DIRI-14-0002742,0.0,4.0,4.0
BST,7025-01-6960710,0.0,4.0,4.0
CNSO,7025-01-6108996,0.0,4.0,4.0
BST,7025-14-5949551,0.0,4.0,4.0
CNSO,7035-01-5654898,0.0,4.0,4.0
CNSO,7025-14-5635986,0.0,4.0,4.0
PAU,5895-14-5377197,5.0,9.0,4.0
CNSO,7021-14-6076850,0.0,4.0,4.0
CNSO,7025-14-5564512,0.0,4.0,4.0
CNSO,6350-14-3725528,0.0,4.0,4.0
CNSO,7025-14-5149590,0.0,4.0,4.0
BCE,7490-01-7136454,0.0,4.0,4.0
CNSO,7021-14-5732749,0.0,4.0,4.0
CNSO,7021-01-6008397,0.0,4.0,4.0
CNSO,6625-12-3468625,0.0,4.0,4.0
CNSO,5895-22-6102107,0.0,4.0,4.0
CNSO,DIRI-14-0002769,1.0,5.0,4.0
CNSO,7035-14-5680619,0.0,4.0,4.0
MRC,7025-01-6844735,11.0,15.0,4.0
CNSO,6625-14-4007172,0.0,4.0,4.0
CNSO,5895-14-4888540,0.0,4.0,4.0
BLD,5895-01-6312265,0.0,4.0,4.0
BST,7010-14-6084841,0.0,4.0,4.0
CNSO,5895-14-5595817,3.0,7.0,4.0
CNSO,7010-14-5997469,0.0,4.0,4.0
CNSO,6625-14-5513820,0.0,4.0,4.0
BST,7025-01-6840925,0.0,4.0,4.0
CNSO,5895-14-5597509,2.0,6.0,4.0
CNSO,5895-14-5800352,0.0,4.0,4.0
CNSO,7025-14-6112747,0.0,4.0,4.0
CNSO,5998-14-5115522,0.0,4.0,4.0
MDM,9070-DI-0022023,0.0,4.0,4.0
CHG,7010-14-5636071,0.0,4.0,4.0
CNSO,5820-14-5348881,0.0,4.0,4.0
CNSO,5998-01-5370873,0.0,4.0,4.0
CNSO,5998-14-4536065,0.0,4.0,4.0
CNSO,5996-14-3305050,0.0,4.0,4.0
CNSO,5995-14-4252254,0.0,4.0,4.0
CNSO,5985-22-6203845,0.0,4.0,4.0
MDM,9070-DI-0012023,0.0,4.0,4.0
CNSO,5998-14-5223329,0.0,4.0,4.0
CHG,5895-01-7022542,2.0,6.0,4.0
MDM,9070-DI-0042023,0.0,4.0,4.0
CNSO,5998-20-0085539,11.0,15.0,4.0
CHG,5895-14-5695085,1.0,5.0,4.0
CNSO,5998-25-1508888,0.0,4.0,4.0
CNSO,5998-14-4647386,0.0,4.0,4.0
CNSO,5895-01-5295317,0.0,4.0,4.0
CNSO,5998-01-6651544,0.0,4.0,4.0
CNSO,5998-01-5370898,0.0,4.0,4.0
CNSO,7050-01-6314647,0.0,4.0,4.0
MDM,7025-15-0168475,4.0,8.0,4.0
CNSO,5820-14-4732865,0.0,4.0,4.0
CHG,5965-15-0197037,0.0,4.0,4.0
MDM,7025-01-6735508,0.0,4.0,4.0
CNSO,5810-14-6104556,0.0,4.0,4.0
CHG,5998-14-5833981,0.0,4.0,4.0
CNSO,9040-DI-0022015,0.0,4.0,4.0
CNSO,5810-14-5872767,0.0,4.0,4.0
CNSO,5810-14-5872751,0.0,4.0,4.0
CNSO,5815-14-5172424,0.0,4.0,4.0
CNSO,5998-14-5479554,0.0,4.0,4.0
CNSO,5998-14-5649212,1.0,5.0,4.0
CNSO,DIRI-14-0005619,0.0,4.0,4.0
CNSO,5996-14-5802897,0.0,4.0,4.0
MDM,7025-01-6426701,1.0,5.0,4.0
CNSO,5820-22-6244938,2.0,6.0,4.0
CNSO,5975-14-5648854,0.0,4.0,4.0
CNSO,7050-14-5714044,0.0,4.0,4.0
CNSO,5820-14-4673111,1.0,5.0,4.0
CNSO,5975-14-4533864,0.0,4.0,4.0
CNSO,5830-14-5212767,0.0,4.0,4.0
CHG,7010-14-6062927,0.0,4.0,4.0
CNSO,DIRI-14-0006261,1.0,5.0,4.0
CNSO,5985-14-4749858,0.0,4.0,4.0
CNSO,5998-14-5061106,0.0,4.0,4.0
CNSO,7050-41-0028138,0.0,4.0,4.0
CNSO,5998-14-4782234,0.0,4.0,4.0
CNSO,5985-14-5407585,0.0,4.0,4.0
CNSO,7195-14-5872686,2.0,6.0,4.0
CHG,7025-14-5888082,0.0,4.0,4.0
CNSO,5998-01-5912437,0.0,4.0,4.0
CNSO,5895-99-3048538,0.0,3.0,3.0
CNSO,6645-12-3752706,0.0,3.0,3.0
CNSO,7025-01-6537244,0.0,3.0,3.0
CNSO,6625-99-1534049,0.0,3.0,3.0
CNSO,7025-01-6538334,4.0,7.0,3.0
CNSO,7035-01-4951090,0.0,3.0,3.0
CNSO,7035-01-6773252,0.0,3.0,3.0
CNSO,9030-DI-1022013,3.0,6.0,3.0
CNSO,5975-14-5325427,3.0,6.0,3.0
CNSO,7025-01-5310778,0.0,3.0,3.0
BST,6130-01-7161233,0.0,3.0,3.0
MRC,7025-01-5160135,0.0,3.0,3.0
CNSO,5805-14-5925645,2.0,5.0,3.0
CNSO,5895-27-0376419,0.0,3.0,3.0
CNSO,5998-14-5404425,0.0,3.0,3.0
CNSO,5996-14-5223343,0.0,3.0,3.0
CNSO,7010-01-5407386,0.0,3.0,3.0
CNSO,5998-14-5061108,0.0,3.0,3.0
CNSO,7010-01-6340031,0.0,3.0,3.0
CNSO,5895-01-4737687,0.0,3.0,3.0
CNSO,7025-01-6469108,0.0,3.0,3.0
CNSO,5805-14-5821589,0.0,3.0,3.0
CHG,7025-01-7068901,0.0,3.0,3.0
CHG,7050-14-5714044,0.0,3.0,3.0
CHG,7010-01-6791516,0.0,3.0,3.0
CNSO,5805-99-8553155,0.0,3.0,3.0
CNSO,7010-14-5149625,0.0,3.0,3.0
CNSO,5895-14-2620980,2.0,5.0,3.0
CNSO,7025-01-6831398,0.0,3.0,3.0
CNSO,7025-01-5406558,0.0,3.0,3.0
CNSO,7025-01-6795313,0.0,3.0,3.0
CNSO,5836-37-5349927,0.0,3.0,3.0
CNSO,5915-14-5965245,0.0,3.0,3.0
CNSO,6625-14-2263518,0.0,3.0,3.0
CNSO,7035-14-5539335,0.0,3.0,3.0
CNSO,5998-14-5522773,0.0,3.0,3.0
CHG,6130-14-5649300,0.0,3.0,3.0
CNSO,6625-14-4902233,0.0,3.0,3.0
CNSO,7025-01-5456921,0.0,3.0,3.0
CHG,7025-14-5942717,0.0,3.0,3.0
CNSO,5998-14-5479560,0.0,3.0,3.0
CNSO,5895-14-5878983,0.0,3.0,3.0
CHG,7025-14-5999159,0.0,3.0,3.0
CNSO,6625-14-5378879,0.0,3.0,3.0
CNSO,6625-14-5414186,0.0,3.0,3.0
CNSO,5895-14-5884245,0.0,3.0,3.0
CNSO,5895-01-6126104,0.0,3.0,3.0
BLD,7010-14-5939600,0.0,3.0,3.0
CNSO,5998-14-4454798,0.0,3.0,3.0
CNSO,9030-DI-1032016,0.0,3.0,3.0
CNSO,5895-14-5631619,0.0,3.0,3.0
MDM,5895-01-6906682,1.0,4.0,3.0
CNSO,5895-14-5886649,0.0,3.0,3.0
BST,7025-01-6795313,0.0,3.0,3.0
CNSO,7025-01-6602226,0.0,3.0,3.0
CNSO,7025-01-6592853,0.0,3.0,3.0
CNSO,7025-01-5678449,0.0,3.0,3.0
CNSO,5805-14-5797655,0.0,3.0,3.0
CNSO,7010-14-5480564,0.0,3.0,3.0
CNSO,5895-01-6590659,0.0,3.0,3.0
BST,5820-99-5083499,1.0,4.0,3.0
CNSO,7025-37-5511997,0.0,3.0,3.0
CNSO,5805-01-6146636,2.0,5.0,3.0
CNSO,5895-01-3320751,0.0,3.0,3.0
BST,5895-14-5730049,2.0,5.0,3.0
CNSO,5895-01-6235404,0.0,3.0,3.0
CNSO,5895-14-5739882,0.0,3.0,3.0
CNSO,7025-01-6127479,0.0,3.0,3.0
CNSO,5895-15-0041872,0.0,3.0,3.0
CNSO,5865-12-3128342,0.0,3.0,3.0
CNSO,5998-14-4746022,0.0,3.0,3.0
CNSO,7025-41-0007539,0.0,3.0,3.0
CNSO,7021-01-5379118,0.0,3.0,3.0
CNSO,5975-14-5947447,0.0,3.0,3.0
CHG,7025-01-5858615,0.0,3.0,3.0
CNSO,5830-14-3026455,0.0,3.0,3.0
CNSO,7025-66-1586422,0.0,3.0,3.0
CNSO,1550-20-0138473,0.0,3.0,3.0
CNSO,7021-14-6009292,0.0,3.0,3.0
BST,5830-14-5548766,0.0,3.0,3.0
CNSO,7025-01-6030064,0.0,3.0,3.0
CNSO,7025-01-5977347,1.0,4.0,3.0
CNSO,7025-01-5944907,0.0,3.0,3.0
CNSO,7021-14-5974137,0.0,3.0,3.0
CNSO,7021-14-5732750,0.0,3.0,3.0
MDM,6130-14-5598821,0.0,3.0,3.0
BST,5820-14-6075773,1.0,4.0,3.0
CNSO,5985-14-5407586,0.0,3.0,3.0
CNSO,5985-01-4818820,0.0,3.0,3.0
CNSO,7025-01-6271803,0.0,3.0,3.0
CNSO,7025-01-5690988,7.0,10.0,3.0
CNSO,7035-01-6718310,0.0,3.0,3.0
CNSO,7010-14-5615410,0.0,3.0,3.0
BST,7025-01-6301434,1.0,4.0,3.0
BST,7025-01-6264014,2.0,5.0,3.0
CNSO,7025-99-8645219,0.0,3.0,3.0
MRC,7050-01-6861556,0.0,3.0,3.0
CHG,7025-01-6608832,0.0,3.0,3.0
BST,5930-01-6107547,0.0,3.0,3.0
MRC,7025-01-5188332,0.0,3.0,3.0
CHG,9090-DI-ELI0001,0.0,3.0,3.0
CNSO,5805-12-3949874,0.0,3.0,3.0
BST,5895-14-6099254,2.0,5.0,3.0
CNSO,5998-14-5223323,0.0,3.0,3.0
BST,5820-01-7078911,1.0,4.0,3.0
CNSO,7025-01-6245289,0.0,3.0,3.0
BST,5895-14-6094639,0.0,3.0,3.0
BST,5820-14-5855447,1.0,4.0,3.0
MDM,7025-01-5944767,2.0,5.0,3.0
CNSO,5998-14-5223340,0.0,3.0,3.0
BLD,5895-14-6103312,0.0,3.0,3.0
CNSO,7035-01-6473970,0.0,3.0,3.0
CHG,DIRI-14-0004358,0.0,3.0,3.0
CNSO,5998-14-4761920,0.0,3.0,3.0
CNSO,5985-14-2279203,0.0,3.0,3.0
BST,7021-17-1294346,0.0,3.0,3.0
CNSO,5998-01-4669322,0.0,3.0,3.0
CNSO,6625-14-5262893,0.0,3.0,3.0
CNSO,5820-12-3957334,0.0,3.0,3.0
MDM,7025-01-7006887,1.0,4.0,3.0
CNSO,5998-01-5371165,0.0,3.0,3.0
CNSO,6130-14-5522859,0.0,3.0,3.0
BCE,7025-01-6840925,0.0,3.0,3.0
CNSO,5998-01-5371168,0.0,3.0,3.0
CNSO,9080-DI-0392021,5.0,8.0,3.0
BST,7025-27-0663842,0.0,3.0,3.0
CNSO,6130-14-5654821,0.0,3.0,3.0
BCE,7025-01-7068901,0.0,3.0,3.0
BCE,7025-14-5925256,0.0,3.0,3.0
CNSO,7025-14-5467447,0.0,3.0,3.0
CNSO,5950-14-5337077,0.0,3.0,3.0
CNSO,7025-14-5452181,6.0,9.0,3.0
CNSO,5895-01-5574909,0.0,3.0,3.0
CNSO,7025-14-5397469,0.0,3.0,3.0
PAU,7025-01-7016891,1.0,4.0,3.0
CNSO,6110-14-5792919,0.0,3.0,3.0
PAU,7490-01-7136454,2.0,5.0,3.0
CNSO,6030-25-1458732,0.0,3.0,3.0
CNSO,6130-25-1625841,4.0,7.0,3.0
CNSO,7025-15-1391100,0.0,3.0,3.0
CNSO,6130-14-5359750,0.0,3.0,3.0
BST,7035-01-6753307,2.0,5.0,3.0
ANTACL,7025-01-7016891,10.0,13.0,3.0
CNSO,7025-14-5849750,0.0,3.0,3.0
CNSO,5998-14-3742308,0.0,3.0,3.0
CNSO,5998-01-5370896,0.0,3.0,3.0
CNSO,5998-14-3936816,0.0,3.0,3.0
CNSO,5998-14-3936817,0.0,3.0,3.0
CNSO,6130-12-3701839,0.0,3.0,3.0
CNSO,6130-14-4450034,0.0,3.0,3.0
CNSO,5998-14-4043397,0.0,3.0,3.0
CNSO,5975-14-4252172,0.0,3.0,3.0
CNSO,5975-14-4454685,0.0,3.0,3.0
BST,9070-DI-0022023,7.0,10.0,3.0
MRC,5895-14-5501846,1.0,4.0,3.0
CNSO,5975-14-4252173,0.0,3.0,3.0
CNSO,5998-01-6425700,0.0,3.0,3.0
BCE,5975-14-5882846,0.0,3.0,3.0
CNSO,6130-14-5115168,0.0,3.0,3.0
BST,7035-14-5956432,1.0,4.0,3.0
MRC,5805-14-5925646,0.0,3.0,3.0
CNSO,7025-14-5984652,2.0,5.0,3.0
CNSO,7050-01-5216877,0.0,3.0,3.0
ANTACL,5998-14-5648947,0.0,3.0,3.0
CNSO,5895-01-4951974,0.0,3.0,3.0
CNSO,5920-14-5340668,0.0,3.0,3.0
CNSO,7025-14-6070179,1.0,4.0,3.0
BST,7025-01-7232642,2.0,5.0,3.0
CNSO,5998-14-5596910,0.0,3.0,3.0
PAU,5895-01-5838449,3.0,6.0,3.0
CNSO,DIRI-14-0004647,0.0,3.0,3.0
CNSO,5810-41-0003655,0.0,3.0,3.0
CNSO,6625-01-6246795,0.0,3.0,3.0
CNSO,7035-14-5730111,0.0,3.0,3.0
CNSO,7035-14-5735142,0.0,3.0,3.0
MDM,7025-01-6844735,0.0,3.0,3.0
CNSO,5820-01-6073345,1.0,4.0,3.0
CNSO,5998-01-5091026,0.0,3.0,3.0
CNSO,6625-01-4578567,0.0,3.0,3.0
CNSO,5975-01-5370872,0.0,3.0,3.0
BLD,5810-14-6005236,3.0,6.0,3.0
BST,7025-01-7035251,2.0,5.0,3.0
CNSO,6210-14-4362443,0.0,3.0,3.0
CNSO,5998-01-5381968,0.0,3.0,3.0
CNSO,7025-14-6099453,0.0,3.0,3.0
CNSO,6030-14-5396357,0.0,3.0,3.0
CNSO,6625-01-6669984,0.0,3.0,3.0
CNSO,7025-01-7234805,0.0,3.0,3.0
CNSO,5895-01-5455178,0.0,3.0,3.0
MDM,5895-01-3320751,0.0,3.0,3.0
CNSO,5975-01-6152815,0.0,3.0,3.0
CNSO,7035-14-5729597,0.0,3.0,3.0
ANTACL,5895-01-6998026,1.0,4.0,3.0
CNSO,5820-15-1795630,0.0,2.0,2.0
MRC,7025-01-5690988,0.0,2.0,2.0
CNSO,7025-99-2977988,0.0,2.0,2.0
MDM,5998-14-5984178,0.0,2.0,2.0
